# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7453969791660522,1.6347999780078286,-0.23247126825058798,0,3.0,-0.9220396168589745,0.0,0.0,0.0
 0.07358222746402988,1.7535184286141474,1.6347670259469664,-0.23247126825058798,0.2207466823920897,3.0000000000000004,-0.9220396168589745,0.0,-13.89689895825088,0.0
 0.10503965509418432,1.7619463304025995,1.6346685221928392,-0.6696319615133336,0.315118965282553,3.0,-0.8202441837516025,0.0,-16.26812410022949,0.0
 0.12982873298909864,1.7706780554315342,1.6345049953881337,-1.0729037570380553,0.38948619896729597,3.0000000000000004,-0.7329916306776098,0.0,-17.41100359938307,0.0
 0.15125926216508404,1.779710974601078,1.634276974175538,-1.446030777657821,0.4537777864952522,3.0000000000000013,-0.6577786647984445,0.0,-17.902602288614414,0.0
 0.17059718225628143,1.7890424588113554,1.6339849871977397,-1.792229870139534,0.5117915467688443,2.9999999999999973,-0.5925998424744843,0.0,-18.00530349453945,0.0
 0.18848355642325448,1.798669878962493,1.6336295630974262,-2.1142794654327743,0.5654506692697635,3.0000000000000013,-0.5358363109505823,0.0,-17.864282925605245,0.0
 0.20529429228013268,1.8085906059546164,1.6332112305172855,-2.414591206967663,0.6158828768403981,3.0,-0.48617194078793824,0.0,-17.567797155238882,0.0
 0.22127107530812576,1.8188020106878517,1.632730518100005,-2.695268090396709,0.6638132259243774,3.0000000000000053,-0.4425295297524386,0.0,-17.172487264876786,0.0
 0.2365795085241127,1.8293014640623242,1.632187954488272,-2.958151964843461,0.7097385255723382,2.9999999999999982,-0.40402185749927144,0.0,-16.71595364793083,0.0
 0.2513385000477106,1.8400863369781595,1.6315840683247749,-3.2048625830421273,0.7540155001431318,2.9999999999999964,-0.3699138295196546,0.0,-16.223699985779565,0.0
 0.2656365522414037,1.8511540003354838,1.6309193882522006,-3.436829892213622,0.7969096567242112,3.000000000000004,-0.33959297261105714,0.0,-15.713252125314881,0.0
 0.27954143900784795,1.862501825034423,1.6301944429132373,-3.6553208837487148,0.8386243170235439,2.999999999999996,-0.31254627303144455,0.0,-15.196729671301526,0.0
 0.2931062754325401,1.8741271819751024,1.6294097609505722,-3.861462035930186,0.8793188262976203,2.999999999999996,-0.2883418690369351,0.0,-14.682514018193537,0.0
 0.3063734945364003,1.886027442057648,1.628565871006893,-4.056258166405058,0.9191204836092008,3.0,-0.2666144853899488,0.0,-14.176362491021173,0.0
 0.3193775481059533,1.8981999761821855,1.6276633017248874,-4.2406083436597,0.9581326443178599,3.0,-0.24705377399883724,0.0,-13.682169851636878,0.0
 0.3321467970465393,1.9106421552488408,1.6267025817472431,-4.415319376542632,0.996440391139618,3.0000000000000044,-0.22939492573513098,0.0,-13.202498449878165,0.0
 0.3447048687961388,1.9233513501577397,1.6256842397166478,-4.581117299350177,1.0341146063884166,3.0000000000000044,-0.2134110688271366,0.0,-12.738952826595227,0.0
 0.35707165379084177,1.9363249318090072,1.6246088042757887,-4.738657190014345,1.0712149613725255,3.0000000000000044,-0.19890708107148694,0.0,-12.29244761926408,0.0
 0.3692640511441818,1.9495602711027704,1.6234768040673537,-4.8885315958335305,1.1077921534325454,2.9999999999999862,-0.18571452753669063,0.0,-11.863401035858647,0.0
 0.38129653615074854,1.9630547389391542,1.6222887677340305,-5.031277790924388,1.1438896084522456,3.0,-0.17368749863353095,0.0,-11.451875665319651,0.0
 0.3931815986892062,1.9768057062182847,1.621045223918507,-5.167384049389354,1.1795447960676186,3.0,-0.16269917341484885,0.0,-11.057681582622926,0.0
 0.40493008643643214,1.9908105438402872,1.6197467012634699,-5.2972950859755255,1.2147902593092963,2.9999999999999907,-0.1526389681176598,0.0,-10.680452172546117,0.0
 0.4165514767932625,2.005066622705288,1.6183937284116074,-5.421416789860141,1.2496544303797872,2.999999999999986,-0.14341016126835718,0.0,-10.319700052983816,0.0
 0.42805409466694444,2.0195713137134126,1.6169868340056075,-5.540120356140628,1.2841622840008329,2.9999999999999853,-0.13492790722276032,0.0,-9.974858361282532,0.0
 0.439445288606911,2.0343219877647867,1.6155265466881574,-5.653745902257695,1.3183358658207327,3.0000000000000098,-0.1271175683548653,0.0,-9.645311219229692,0.0
 0.45073157453473706,2.049316015759536,1.6140133951019446,-5.76260564254079,1.352194723604211,3.000000000000005,-0.1199133093626609,0.0,-9.330416150663854,0.0
 0.46191875399197796,2.064550768597787,1.612447907889657,-5.866986682429005,1.3857562619759338,3.00000000000002,-0.11325690877528645,0.0,-9.029520491987048,0.0
 0.4730120121561387,2.0800236171796644,1.610830613693982,-5.967153484345197,1.419036036468416,3.0,-0.10709674999715345,0.0,-8.74197330279414,0.0
 0.48401599965017106,2.095731932405295,1.6091620411576075,-6.063350049242309,1.4520479989505133,3.000000000000015,-0.10138696237302644,0.0,-8.467133902395489,0.0
 0.49493490126327694,2.111673085174804,1.607442718923221,-6.155801851267558,1.484804703789831,3.000000000000015,-0.09608668780646308,0.0,-8.204377869960936,0.0
 0.5057724940205922,2.1278444463883166,1.6056731756335099,-6.2447175574493246,1.5173174820617772,3.0000000000000258,-0.0911594522913887,0.0,-7.953101140719428,0.0
 0.5165321965241512,2.1442433869459596,1.6038539399311622,-6.3302905597041805,1.549596589572454,2.99999999999999,-0.0865726257992968,0.0,-7.7127226759105305,0.0
 0.5272171110935467,2.160867277747858,1.6019855404588652,-6.412700342593725,1.5816513332806406,2.99999999999999,-0.08229695686658083,0.0,-7.482686062509565,0.0
 0.537830059930648,2.1777134896941384,1.600068505859307,-6.49211370693923,1.6134901797919443,2.9999999999999893,-0.07830617132027301,0.0,-7.2624603239293535,0.0
 0.5483736162960853,2.1947793936849256,1.5981033647751743,-6.568685866716331,1.645120848888256,3.0,-0.07457662313836483,0.0,-7.051540139593027,0.0
 0.5588501314995793,2.2120623606203464,1.596090645849156,-6.642561434196826,1.676550394498738,3.0,-0.07108699288870987,0.0,-6.849445643699227,0.0
 0.569261758359471,2.229559761400526,1.5940308777239385,-6.713875306436132,1.7077852750784135,3.0000000000000213,-0.0678180237418133,0.0,-6.655721908504546,0.0
 0.5796104716700615,2.24726896692559,1.5919245890422105,-6.782753464342262,1.738831415010185,2.9999999999999893,-0.06475229244197545,0.0,-6.469938221266026,0.0
 0.5898980861218328,2.2651873480956644,1.5897723084466586,-6.849313694289426,1.7696942583654989,3.0000000000000107,-0.06187400781213224,0.0,-6.291687205409126,0.0
 0.6001262720442476,2.2833122758108746,1.5875745645799713,-6.913666240792029,1.8003788161327434,3.0000000000000107,-0.059168835056853226,0.0,-6.120583856529384,0.0
 0.6102965692797079,2.3016411209713468,1.5853318860848356,-6.975914397867492,1.8308897078391244,3.0000000000000218,-0.056623740538472994,0.0,-5.956264516999544,0.0
 0.6204103994474314,2.3201712544772066,1.5830448016039396,-7.036155045626463,1.8612311983422951,3.0000000000000218,-0.05422685628085871,0.0,-5.798385831437342,0.0
 0.630469076815188,2.3389000472285804,1.5807138397799705,-7.094479137958664,1.8914072304455651,3.0,-0.051967359261920844,0.0,-5.646623694938929,0.0
 0.6404738179632118,2.357824870125593,1.5783395292556162,-7.150972146386825,1.9214214538896364,3.0,-0.04983536546657968,0.0,-5.500672218082534,0.0
 0.6504257503967956,2.3769430940683702,1.5759223986735644,-7.205714464640474,1.951277251190388,3.000000000000011,-0.047821835789422854,0.0,-5.36024271476499,0.0
 0.6603259202409526,2.3962520899570388,1.5734629766765023,-7.258781777922552,1.980977760722859,3.0,-0.045918493083130826,0.0,-5.225062722158944,0.0
 0.6701752991312345,2.4157492286917233,1.570961791907118,-7.310245400398584,2.010525897393705,3.0000000000000338,-0.044117747308143655,0.0,-5.09487506188904,0.0
 0.6799747903986352,2.435431881172551,1.5684193730080989,-7.360172584076063,2.039924371195907,3.0,-0.04241263007264389,0.0,-4.969436939016316,0.0
 0.6897252346328885,2.4552974182996454,1.5658362486221327,-7.40862680182558,2.069175703898667,3.0,-0.04079673591935037,0.0,-4.848519086792895,0.0
 0.6994274146970062,2.4753432109731346,1.5632129473919067,-7.455668007049956,2.09828224409102,3.0,-0.03926416935667412,0.0,-4.731904955102318,0.0
 0.7090820602561415,2.495566630093143,1.560549997960109,-7.501352872210985,2.1272461807684264,3.000000000000046,-0.037809498170328776,0.0,-4.619389942515349,0.0
 0.7186898518756141,2.515965046559797,1.5578479289694271,-7.545735008187759,2.156069555626844,3.0,-0.03642771126327888,0.0,-4.5107806721236585,0.0
 0.7282514247358528,2.5365358312732216,1.5551072690625485,-7.588865166240827,2.1847542742075605,3.000000000000023,-0.035114180838145416,0.0,-4.405894308250063,0.0
 0.7377673720059836,2.5572763551335433,1.5523285468821608,-7.630791424155904,2.213302116017953,3.0000000000000115,-0.033864628602428844,0.0,-4.3045579160170275,0.0
 0.7472382479125989,2.5781839890408875,1.5495122910709518,-7.671559358011339,2.241714743737799,3.0000000000000115,-0.032675094805013474,0.0,-4.206607857194798,0.0
 0.756664570535788,2.5992561038953808,1.546659030271609,-7.7112122008225,2.269993711607366,2.9999999999999645,-0.03154191119657889,0.0,-4.11188922515454,0.0
 0.7660468243606502,2.620490070597147,1.54376929312682,-7.749790989232616,2.298140473081953,3.0000000000000235,-0.03046167603884663,0.0,-4.020255313432121,0.0
 0.7753854626091898,2.6418832600463142,1.5408436082792727,-7.787334699271527,2.326156387827572,3.000000000000024,-0.02943123127115721,0.0,-3.931567119244729,0.0
 0.7846809093745826,2.6634330431430064,1.5378825043716544,-7.823880372133035,2.35404272812375,2.999999999999976,-0.028447642922155153,0.0,-3.845692876433052,0.0
 0.7939335615773129,2.6851367907873507,1.5348865100466527,-7.859463230797188,2.381800684731941,3.000000000000024,-0.02750818209616999,0.0,-3.762507619580233,0.0
 0.8031437907604638,2.7069918738794723,1.5318561539469555,-7.8941167882768735,2.409431372281394,2.999999999999988,-0.026610308330234693,0.0,-3.6818927755297963,0.0
 0.8123119447395437,2.728995663319496,1.5287919647152501,-7.927872948177392,2.436935834218634,3.0000000000000364,-0.02575165488692499,0.0,-3.6037357791975326,0.0
 0.821438349120548,2.751145530007549,1.5256944709942246,-7.960762098180643,2.4643150473616466,2.999999999999988,-0.024930014733364276,0.0,-3.5279297174000512,0.0
 0.8305233086984795,2.773438844843757,1.5225642014265661,-7.992813197057005,2.491569926095441,3.0,-0.024143327740860396,0.0,-3.454372990816505,0.0
 0.8395671087472643,2.795872978728245,1.5194016846549625,-8.024053855679872,2.518701326241795,2.999999999999963,-0.023389669608742204,0.0,-3.382969001615035,0.0
 0.8485700162108506,2.8184453025611385,1.5162074493221016,-8.054510412553594,2.545710048632554,3.0000000000000124,-0.022667241647369052,0.0,-3.3136258581360996,0.0
 0.8575322808042758,2.8411531872425644,1.5129820240706706,-8.084208004257825,2.5725968424128296,2.9999999999999876,-0.021974360163364223,0.0,-3.246256098841857,0.0
 0.8664541360325907,2.863994003672648,1.5097259375433574,-8.113170631205726,2.5993624080977744,3.0000000000000124,-0.021309449218442016,0.0,-3.180776434691445,0.0
 0.8753358001347472,2.8869651227515147,1.5064397183828493,-8.14142121908271,2.626007400404244,3.0,-0.020671031998491077,0.0,-3.1171075057916204,0.0
 0.884177476958847,2.9100639153792907,1.5031238952318344,-8.168981676274896,2.6525324308765432,3.0,-0.020057723077077108,0.0,-3.055173655319253,0.0
 0.8929793567745307,2.9332877524561014,1.4997789967330002,-8.195872947605059,2.6789380703235945,3.0000000000000253,-0.019468222366257,0.0,-2.9949027151310395,0.0
 0.9017416170277284,2.9566340048820727,1.4964055515290342,-8.222115064628046,2.7052248510831878,3.000000000000013,-0.018901308755486634,0.0,-2.936225806623229,0.0
